Namespace(Bern_lr=0.01, Inc1=1, Inc2=2, Inc3=3, Init='PPR', K=10, alpha=0.1, dataset='CS', device=0, dprate=0.5, dropout=0.5, early_stopping=200, epochs=500, heads=8, hidden=32, lr=0.1, net='TSCGCN', output_heads=1, runs=1, seed=2108550661, train_rate=0.6, val_rate=0.2, weight_decay=0.0005)
---------------------------------------------
0 : train_loss tensor(2.7843)  val_loss tensor(2.7864)  tmp_train_acc 0.08050521691378364  tmp_test_acc 0.019600791224599894  test_acc 0.019600791224599894
129 : train_loss tensor(0.2770)  val_loss tensor(0.3296)  tmp_train_acc 0.9156507413509061  tmp_test_acc 0.9138644128753821  test_acc 0.9433555115986334
130 : train_loss tensor(0.3263)  val_loss tensor(0.4237)  tmp_train_acc 0.8945634266886326  tmp_test_acc 0.8728645926991548  test_acc 0.9433555115986334
131 : train_loss tensor(0.2799)  val_loss tensor(0.2115)  tmp_train_acc 0.9165293794618341  tmp_test_acc 0.9368818557813343  test_acc 0.9433555115986334
132 : train_loss tensor(0.3075)  val_loss tensor(0.2862)  tmp_train_acc 0.9077429983525536  tmp_test_acc 0.9183600071929509  test_acc 0.9433555115986334
133 : train_loss tensor(0.2762)  val_loss tensor(0.2378)  tmp_train_acc 0.914332784184514  tmp_test_acc 0.9296889048732242  test_acc 0.9433555115986334
134 : train_loss tensor(0.3271)  val_loss tensor(0.2756)  tmp_train_acc 0.8940142778693025  tmp_test_acc 0.9108074087394353  test_acc 0.9433555115986334
135 : train_loss tensor(0.2995)  val_loss tensor(0.2955)  tmp_train_acc 0.9107084019769357  tmp_test_acc 0.9129652940118683  test_acc 0.9433555115986334
136 : train_loss tensor(0.2732)  val_loss tensor(0.2600)  tmp_train_acc 0.9176276771004942  tmp_test_acc 0.9201582449199784  test_acc 0.9433555115986334
137 : train_loss tensor(0.3029)  val_loss tensor(0.3234)  tmp_train_acc 0.9057660626029654  tmp_test_acc 0.8998381586045675  test_acc 0.9433555115986334
138 : train_loss tensor(0.2926)  val_loss tensor(0.2301)  tmp_train_acc 0.914881933003844  tmp_test_acc 0.9367020320086316  test_acc 0.9433555115986334
139 : train_loss tensor(0.2669)  val_loss tensor(0.2670)  tmp_train_acc 0.9214717188358045  tmp_test_acc 0.9206977162380867  test_acc 0.9433555115986334
140 : train_loss tensor(0.2793)  val_loss tensor(0.2812)  tmp_train_acc 0.9126853377265239  tmp_test_acc 0.9133249415572738  test_acc 0.9433555115986334
141 : train_loss tensor(0.3037)  val_loss tensor(0.2869)  tmp_train_acc 0.9090609555189456  tmp_test_acc 0.9163819456932206  test_acc 0.9433555115986334
142 : train_loss tensor(0.2760)  val_loss tensor(0.2520)  tmp_train_acc 0.9151015925315761  tmp_test_acc 0.9219564826470059  test_acc 0.9433555115986334
143 : train_loss tensor(0.2631)  val_loss tensor(0.2670)  tmp_train_acc 0.9245469522240527  tmp_test_acc 0.9210573637834921  test_acc 0.9433555115986334
144 : train_loss tensor(0.2947)  val_loss tensor(0.2868)  tmp_train_acc 0.9089511257550796  tmp_test_acc 0.9104477611940298  test_acc 0.9433555115986334
145 : train_loss tensor(0.2716)  val_loss tensor(0.2128)  tmp_train_acc 0.9181768259198243  tmp_test_acc 0.9402985074626865  test_acc 0.9433555115986334
146 : train_loss tensor(0.2727)  val_loss tensor(0.2776)  tmp_train_acc 0.9202635914332784  tmp_test_acc 0.9212371875561949  test_acc 0.9433555115986334
147 : train_loss tensor(0.2733)  val_loss tensor(0.2970)  tmp_train_acc 0.914003294892916  tmp_test_acc 0.9075705808307858  test_acc 0.9433555115986334
148 : train_loss tensor(0.2982)  val_loss tensor(0.2389)  tmp_train_acc 0.9104887424492037  tmp_test_acc 0.9286099622370078  test_acc 0.9433555115986334
149 : train_loss tensor(0.2802)  val_loss tensor(0.3063)  tmp_train_acc 0.9192751235584844  tmp_test_acc 0.9145837079661931  test_acc 0.9433555115986334
150 : train_loss tensor(0.2834)  val_loss tensor(0.2409)  tmp_train_acc 0.9137836353651839  tmp_test_acc 0.9309476712821435  test_acc 0.9433555115986334
151 : train_loss tensor(0.2676)  val_loss tensor(0.2003)  tmp_train_acc 0.9214717188358045  tmp_test_acc 0.9428160402805251  test_acc 0.9433555115986334
152 : train_loss tensor(0.2690)  val_loss tensor(0.2457)  tmp_train_acc 0.9210323997803405  tmp_test_acc 0.9325660852364682  test_acc 0.9433555115986334
153 : train_loss tensor(0.2898)  val_loss tensor(0.2828)  tmp_train_acc 0.9122460186710598  tmp_test_acc 0.9145837079661931  test_acc 0.9433555115986334
154 : train_loss tensor(0.2717)  val_loss tensor(0.2365)  tmp_train_acc 0.9149917627677101  tmp_test_acc 0.9302283761913325  test_acc 0.9433555115986334
155 : train_loss tensor(0.2664)  val_loss tensor(0.2526)  tmp_train_acc 0.9192751235584844  tmp_test_acc 0.9278906671461967  test_acc 0.9433555115986334
156 : train_loss tensor(0.2991)  val_loss tensor(0.3720)  tmp_train_acc 0.9120263591433279  tmp_test_acc 0.8992986872864591  test_acc 0.9433555115986334
157 : train_loss tensor(0.3358)  val_loss tensor(0.3190)  tmp_train_acc 0.8964305326743548  tmp_test_acc 0.9025355151951088  test_acc 0.9433555115986334
158 : train_loss tensor(0.3028)  val_loss tensor(0.2735)  tmp_train_acc 0.9104887424492037  tmp_test_acc 0.9196187736018702  test_acc 0.9433555115986334
159 : train_loss tensor(0.3110)  val_loss tensor(0.3386)  tmp_train_acc 0.9074135090609555  tmp_test_acc 0.904513576694839  test_acc 0.9433555115986334
160 : train_loss tensor(0.2910)  val_loss tensor(0.2277)  tmp_train_acc 0.9127951674903899  tmp_test_acc 0.937780974644848  test_acc 0.9433555115986334
161 : train_loss tensor(0.2797)  val_loss tensor(0.2308)  tmp_train_acc 0.914772103239978  tmp_test_acc 0.9314871426002518  test_acc 0.9433555115986334
162 : train_loss tensor(0.2897)  val_loss tensor(0.2544)  tmp_train_acc 0.9091707852828117  tmp_test_acc 0.9215968351016005  test_acc 0.9433555115986334
163 : train_loss tensor(0.3242)  val_loss tensor(0.3387)  tmp_train_acc 0.9030203185063153  tmp_test_acc 0.9041539291494336  test_acc 0.9433555115986334
164 : train_loss tensor(0.2849)  val_loss tensor(0.2764)  tmp_train_acc 0.9111477210323998  tmp_test_acc 0.9201582449199784  test_acc 0.9433555115986334
165 : train_loss tensor(0.2677)  val_loss tensor(0.2505)  tmp_train_acc 0.9181768259198243  tmp_test_acc 0.9309476712821435  test_acc 0.9433555115986334
166 : train_loss tensor(0.2610)  val_loss tensor(0.2210)  tmp_train_acc 0.9215815485996706  tmp_test_acc 0.9343643229634958  test_acc 0.9433555115986334
167 : train_loss tensor(0.2698)  val_loss tensor(0.2626)  tmp_train_acc 0.9209225700164745  tmp_test_acc 0.9251933105556555  test_acc 0.9433555115986334
