Namespace(Bern_lr=0.01, Inc1=1, Inc2=2, Inc3=3, Init='PPR', K=10, alpha=0.1, dataset='Physics', device=0, dprate=0.5, dropout=0.8, early_stopping=200, epochs=500, heads=8, hidden=32, lr=0.1, net='TSCGCN', output_heads=1, runs=1, seed=2108550661, train_rate=0.6, val_rate=0.2, weight_decay=0.0005)
---------------------------------------------
0 : train_loss tensor(0.3365)  val_loss tensor(0.1467)  tmp_train_acc 0.9078602386430521  tmp_test_acc 0.955193711398091  test_acc 0.955193711398091
11 : train_loss tensor(0.1854)  val_loss tensor(0.0988)  tmp_train_acc 0.9364867034084221  tmp_test_acc 0.9626052779337451  test_acc 0.9730488489612578
12 : train_loss tensor(0.1651)  val_loss tensor(0.1337)  tmp_train_acc 0.9433891593985767  tmp_test_acc 0.9532846715328466  test_acc 0.9730488489612578
13 : train_loss tensor(0.2159)  val_loss tensor(0.0843)  tmp_train_acc 0.9262667879501312  tmp_test_acc 0.9666479505895564  test_acc 0.9730488489612578
14 : train_loss tensor(0.1827)  val_loss tensor(0.1176)  tmp_train_acc 0.9380919257317138  tmp_test_acc 0.9578888265019652  test_acc 0.9730488489612578
15 : train_loss tensor(0.1838)  val_loss tensor(0.1223)  tmp_train_acc 0.9382524479640431  tmp_test_acc 0.9573273441886582  test_acc 0.9730488489612578
16 : train_loss tensor(0.1830)  val_loss tensor(0.1084)  tmp_train_acc 0.9360051367114346  tmp_test_acc 0.9592363840539023  test_acc 0.9730488489612578
17 : train_loss tensor(0.1673)  val_loss tensor(0.1484)  tmp_train_acc 0.9431216223446948  tmp_test_acc 0.9527231892195396  test_acc 0.9730488489612578
18 : train_loss tensor(0.2036)  val_loss tensor(0.0867)  tmp_train_acc 0.9300123067044785  tmp_test_acc 0.9686692869174621  test_acc 0.9730488489612578
19 : train_loss tensor(0.2071)  val_loss tensor(0.0755)  tmp_train_acc 0.9297447696505966  tmp_test_acc 0.9714766984839978  test_acc 0.9730488489612578
20 : train_loss tensor(0.1740)  val_loss tensor(0.1197)  tmp_train_acc 0.9414093851998502  tmp_test_acc 0.9594609769792252  test_acc 0.9730488489612578
21 : train_loss tensor(0.1792)  val_loss tensor(0.1225)  tmp_train_acc 0.9415699074321794  tmp_test_acc 0.9587871982032566  test_acc 0.9730488489612578
22 : train_loss tensor(0.1728)  val_loss tensor(0.1188)  tmp_train_acc 0.9418374444860613  tmp_test_acc 0.9592363840539023  test_acc 0.9730488489612578
23 : train_loss tensor(0.2150)  val_loss tensor(0.0810)  tmp_train_acc 0.9257317138423672  tmp_test_acc 0.9683323975294779  test_acc 0.9730488489612578
24 : train_loss tensor(0.1842)  val_loss tensor(0.1018)  tmp_train_acc 0.9368612552838568  tmp_test_acc 0.9650758001122964  test_acc 0.9730488489612578
25 : train_loss tensor(0.1805)  val_loss tensor(0.0960)  tmp_train_acc 0.9377708812670554  tmp_test_acc 0.9660864682762493  test_acc 0.9730488489612578
26 : train_loss tensor(0.1829)  val_loss tensor(0.1140)  tmp_train_acc 0.9370752849269623  tmp_test_acc 0.963615946097698  test_acc 0.9730488489612578
27 : train_loss tensor(0.1860)  val_loss tensor(0.1029)  tmp_train_acc 0.9367007330515277  tmp_test_acc 0.9645143177989893  test_acc 0.9730488489612578
28 : train_loss tensor(0.1864)  val_loss tensor(0.1041)  tmp_train_acc 0.9370752849269623  tmp_test_acc 0.9608085345311622  test_acc 0.9730488489612578
29 : train_loss tensor(0.1842)  val_loss tensor(0.0860)  tmp_train_acc 0.9377173738562791  tmp_test_acc 0.9666479505895564  test_acc 0.9730488489612578
30 : train_loss tensor(0.2077)  val_loss tensor(0.0956)  tmp_train_acc 0.9280860399165285  tmp_test_acc 0.9628298708590679  test_acc 0.9730488489612578
31 : train_loss tensor(0.2348)  val_loss tensor(0.0733)  tmp_train_acc 0.9186687356198834  tmp_test_acc 0.9683323975294779  test_acc 0.9730488489612578
32 : train_loss tensor(0.1866)  val_loss tensor(0.1457)  tmp_train_acc 0.9373963293916208  tmp_test_acc 0.953396967995508  test_acc 0.9730488489612578
33 : train_loss tensor(0.1598)  val_loss tensor(0.1284)  tmp_train_acc 0.946706618866713  tmp_test_acc 0.9574396406513195  test_acc 0.9730488489612578
34 : train_loss tensor(0.1950)  val_loss tensor(0.0814)  tmp_train_acc 0.934025362512708  tmp_test_acc 0.9699045480067378  test_acc 0.9730488489612578
35 : train_loss tensor(0.1947)  val_loss tensor(0.1071)  tmp_train_acc 0.9357375996575524  tmp_test_acc 0.9611454239191466  test_acc 0.9730488489612578
36 : train_loss tensor(0.2244)  val_loss tensor(0.0750)  tmp_train_acc 0.9242335063406282  tmp_test_acc 0.970466030320045  test_acc 0.9730488489612578
37 : train_loss tensor(0.1983)  val_loss tensor(0.0923)  tmp_train_acc 0.9346139440312483  tmp_test_acc 0.9676586187535092  test_acc 0.9730488489612578
38 : train_loss tensor(0.2076)  val_loss tensor(0.0789)  tmp_train_acc 0.9289956658997272  tmp_test_acc 0.9693430656934306  test_acc 0.9730488489612578
39 : train_loss tensor(0.1610)  val_loss tensor(0.1739)  tmp_train_acc 0.944245277970999  tmp_test_acc 0.9449747332959012  test_acc 0.9730488489612578
40 : train_loss tensor(0.2054)  val_loss tensor(0.1048)  tmp_train_acc 0.9301728289368077  tmp_test_acc 0.9623806850084222  test_acc 0.9730488489612578
41 : train_loss tensor(0.1662)  val_loss tensor(0.1125)  tmp_train_acc 0.9398041628765584  tmp_test_acc 0.9599101628298708  test_acc 0.9730488489612578
42 : train_loss tensor(0.1781)  val_loss tensor(0.1118)  tmp_train_acc 0.9379849109101611  tmp_test_acc 0.9597978663672094  test_acc 0.9730488489612578
43 : train_loss tensor(0.1792)  val_loss tensor(0.1196)  tmp_train_acc 0.9403927443950987  tmp_test_acc 0.9573273441886582  test_acc 0.9730488489612578
44 : train_loss tensor(0.1966)  val_loss tensor(0.0984)  tmp_train_acc 0.931831558670876  tmp_test_acc 0.9655249859629421  test_acc 0.9730488489612578
45 : train_loss tensor(0.1950)  val_loss tensor(0.1002)  tmp_train_acc 0.9341858847450372  tmp_test_acc 0.9627175743964065  test_acc 0.9730488489612578
46 : train_loss tensor(0.1698)  val_loss tensor(0.1036)  tmp_train_acc 0.9401252073412167  tmp_test_acc 0.9633913531723751  test_acc 0.9730488489612578
47 : train_loss tensor(0.2236)  val_loss tensor(0.1031)  tmp_train_acc 0.9261597731285783  tmp_test_acc 0.9632790567097137  test_acc 0.9730488489612578
48 : train_loss tensor(0.1839)  val_loss tensor(0.1349)  tmp_train_acc 0.9391620739472417  tmp_test_acc 0.9585626052779338  test_acc 0.9730488489612578
49 : train_loss tensor(0.2024)  val_loss tensor(0.0927)  tmp_train_acc 0.9314034993846648  tmp_test_acc 0.9646266142616507  test_acc 0.9730488489612578
50 : train_loss tensor(0.2534)  val_loss tensor(0.0826)  tmp_train_acc 0.9137995612392317  tmp_test_acc 0.9656372824256035  test_acc 0.9730488489612578
51 : train_loss tensor(0.2136)  val_loss tensor(0.0973)  tmp_train_acc 0.9274974583979881  tmp_test_acc 0.9637282425603594  test_acc 0.9730488489612578
52 : train_loss tensor(0.1981)  val_loss tensor(0.0927)  tmp_train_acc 0.9325806624217454  tmp_test_acc 0.964963503649635  test_acc 0.9730488489612578
53 : train_loss tensor(0.1768)  val_loss tensor(0.1010)  tmp_train_acc 0.9401787147519931  tmp_test_acc 0.9638405390230208  test_acc 0.9730488489612578
54 : train_loss tensor(0.2054)  val_loss tensor(0.1038)  tmp_train_acc 0.9324201401894162  tmp_test_acc 0.962043795620438  test_acc 0.9730488489612578
55 : train_loss tensor(0.1728)  val_loss tensor(0.0989)  tmp_train_acc 0.9404462518058752  tmp_test_acc 0.9663110612015722  test_acc 0.9730488489612578
56 : train_loss tensor(0.1888)  val_loss tensor(0.1068)  tmp_train_acc 0.9343999143881427  tmp_test_acc 0.9586749017405952  test_acc 0.9730488489612578
57 : train_loss tensor(0.2063)  val_loss tensor(0.0854)  tmp_train_acc 0.9291026807212799  tmp_test_acc 0.9667602470522179  test_acc 0.9730488489612578
58 : train_loss tensor(0.2069)  val_loss tensor(0.0947)  tmp_train_acc 0.9310824549200064  tmp_test_acc 0.9669848399775407  test_acc 0.9730488489612578
59 : train_loss tensor(0.1792)  val_loss tensor(0.1325)  tmp_train_acc 0.9396436406442291  tmp_test_acc 0.9556428972487366  test_acc 0.9730488489612578
60 : train_loss tensor(0.1725)  val_loss tensor(0.0937)  tmp_train_acc 0.9403392369843223  tmp_test_acc 0.9701291409320606  test_acc 0.9730488489612578
61 : train_loss tensor(0.2044)  val_loss tensor(0.1027)  tmp_train_acc 0.9307614104553481  tmp_test_acc 0.9641774284110051  test_acc 0.9730488489612578
62 : train_loss tensor(0.1686)  val_loss tensor(0.1140)  tmp_train_acc 0.9411953555567446  tmp_test_acc 0.9595732734418866  test_acc 0.9730488489612578
63 : train_loss tensor(0.1989)  val_loss tensor(0.1073)  tmp_train_acc 0.9319920809032051  tmp_test_acc 0.9610331274564852  test_acc 0.9730488489612578
64 : train_loss tensor(0.1891)  val_loss tensor(0.0926)  tmp_train_acc 0.9349884959066832  tmp_test_acc 0.9670971364402021  test_acc 0.9730488489612578
65 : train_loss tensor(0.2194)  val_loss tensor(0.0960)  tmp_train_acc 0.9271764139333297  tmp_test_acc 0.9677709152161706  test_acc 0.9730488489612578
66 : train_loss tensor(0.1761)  val_loss tensor(0.0977)  tmp_train_acc 0.9393761035903473  tmp_test_acc 0.968893879842785  test_acc 0.9730488489612578
67 : train_loss tensor(0.3003)  val_loss tensor(0.0801)  tmp_train_acc 0.9019744234576489  tmp_test_acc 0.9660864682762493  test_acc 0.9730488489612578
68 : train_loss tensor(0.1822)  val_loss tensor(0.1215)  tmp_train_acc 0.9377173738562791  tmp_test_acc 0.9606962380685008  test_acc 0.9730488489612578
69 : train_loss tensor(0.1712)  val_loss tensor(0.1124)  tmp_train_acc 0.9422119963614962  tmp_test_acc 0.9600224592925323  test_acc 0.9730488489612578
70 : train_loss tensor(0.1800)  val_loss tensor(0.1046)  tmp_train_acc 0.9386269998394777  tmp_test_acc 0.9595732734418866  test_acc 0.9730488489612578
71 : train_loss tensor(0.1679)  val_loss tensor(0.1188)  tmp_train_acc 0.940981325913639  tmp_test_acc 0.9568781583380124  test_acc 0.9730488489612578
72 : train_loss tensor(0.2286)  val_loss tensor(0.0725)  tmp_train_acc 0.9228958210712184  tmp_test_acc 0.9715889949466592  test_acc 0.9730488489612578
73 : train_loss tensor(0.1670)  val_loss tensor(0.1325)  tmp_train_acc 0.9423190111830488  tmp_test_acc 0.9575519371139809  test_acc 0.9730488489612578
74 : train_loss tensor(0.1930)  val_loss tensor(0.1008)  tmp_train_acc 0.9351490181390123  tmp_test_acc 0.9653003930376193  test_acc 0.9730488489612578
75 : train_loss tensor(0.2461)  val_loss tensor(0.0741)  tmp_train_acc 0.9192038097276473  tmp_test_acc 0.9687815833801235  test_acc 0.9730488489612578
76 : train_loss tensor(0.1795)  val_loss tensor(0.1107)  tmp_train_acc 0.9401787147519931  tmp_test_acc 0.9611454239191466  test_acc 0.9730488489612578
77 : train_loss tensor(0.1712)  val_loss tensor(0.1064)  tmp_train_acc 0.9422655037722725  tmp_test_acc 0.9614823133071309  test_acc 0.9730488489612578
78 : train_loss tensor(0.1760)  val_loss tensor(0.1049)  tmp_train_acc 0.940018192519664  tmp_test_acc 0.9645143177989893  test_acc 0.9730488489612578
79 : train_loss tensor(0.1794)  val_loss tensor(0.0969)  tmp_train_acc 0.9398041628765584  tmp_test_acc 0.9657495788882651  test_acc 0.9730488489612578
80 : train_loss tensor(0.1959)  val_loss tensor(0.0853)  tmp_train_acc 0.9320990957247579  tmp_test_acc 0.9659741718135879  test_acc 0.9730488489612578
81 : train_loss tensor(0.1832)  val_loss tensor(0.1052)  tmp_train_acc 0.938519985017925  tmp_test_acc 0.9623806850084222  test_acc 0.9730488489612578
82 : train_loss tensor(0.2446)  val_loss tensor(0.0860)  tmp_train_acc 0.9162609021349457  tmp_test_acc 0.9646266142616507  test_acc 0.9730488489612578
83 : train_loss tensor(0.2000)  val_loss tensor(0.1405)  tmp_train_acc 0.932527155010969  tmp_test_acc 0.953621560920831  test_acc 0.9730488489612578
84 : train_loss tensor(0.1738)  val_loss tensor(0.1037)  tmp_train_acc 0.940018192519664  tmp_test_acc 0.9613700168444694  test_acc 0.9730488489612578
85 : train_loss tensor(0.2034)  val_loss tensor(0.0891)  tmp_train_acc 0.9302263363475841  tmp_test_acc 0.9670971364402021  test_acc 0.9730488489612578
86 : train_loss tensor(0.1768)  val_loss tensor(0.0987)  tmp_train_acc 0.9392155813580182  tmp_test_acc 0.9661987647389108  test_acc 0.9730488489612578
87 : train_loss tensor(0.1754)  val_loss tensor(0.1342)  tmp_train_acc 0.939750655465782  tmp_test_acc 0.9546322290847838  test_acc 0.9730488489612578
88 : train_loss tensor(0.2094)  val_loss tensor(0.0827)  tmp_train_acc 0.9286746214350687  tmp_test_acc 0.9678832116788321  test_acc 0.9730488489612578
89 : train_loss tensor(0.1819)  val_loss tensor(0.0944)  tmp_train_acc 0.938519985017925  tmp_test_acc 0.9659741718135879  test_acc 0.9730488489612578
90 : train_loss tensor(0.2021)  val_loss tensor(0.0936)  tmp_train_acc 0.9314570067954412  tmp_test_acc 0.967321729365525  test_acc 0.9730488489612578
91 : train_loss tensor(0.1853)  val_loss tensor(0.0881)  tmp_train_acc 0.9372893145700679  tmp_test_acc 0.967321729365525  test_acc 0.9730488489612578
92 : train_loss tensor(0.1808)  val_loss tensor(0.0995)  tmp_train_acc 0.9391085665364654  tmp_test_acc 0.9635036496350365  test_acc 0.9730488489612578
93 : train_loss tensor(0.1872)  val_loss tensor(0.1064)  tmp_train_acc 0.9376638664455027  tmp_test_acc 0.9631667602470522  test_acc 0.9730488489612578
94 : train_loss tensor(0.1981)  val_loss tensor(0.0837)  tmp_train_acc 0.9338113328696025  tmp_test_acc 0.9669848399775407  test_acc 0.9730488489612578
95 : train_loss tensor(0.1829)  val_loss tensor(0.1312)  tmp_train_acc 0.9394831184119  tmp_test_acc 0.9558674901740595  test_acc 0.9730488489612578
96 : train_loss tensor(0.2155)  val_loss tensor(0.0928)  tmp_train_acc 0.9266948472363422  tmp_test_acc 0.9666479505895564  test_acc 0.9730488489612578
97 : train_loss tensor(0.1907)  val_loss tensor(0.1123)  tmp_train_acc 0.9348814810851303  tmp_test_acc 0.9601347557551937  test_acc 0.9730488489612578
98 : train_loss tensor(0.1867)  val_loss tensor(0.1047)  tmp_train_acc 0.9352025255497887  tmp_test_acc 0.9617069062324537  test_acc 0.9730488489612578
99 : train_loss tensor(0.1781)  val_loss tensor(0.1302)  tmp_train_acc 0.9387875220718069  tmp_test_acc 0.9518248175182482  test_acc 0.9730488489612578
100 : train_loss tensor(0.1750)  val_loss tensor(0.1257)  tmp_train_acc 0.9400716999304404  tmp_test_acc 0.9582257158899494  test_acc 0.9730488489612578
101 : train_loss tensor(0.1910)  val_loss tensor(0.0846)  tmp_train_acc 0.9361121515329873  tmp_test_acc 0.9693430656934306  test_acc 0.9730488489612578
102 : train_loss tensor(0.1750)  val_loss tensor(0.1101)  tmp_train_acc 0.938519985017925  tmp_test_acc 0.9603593486805165  test_acc 0.9730488489612578
103 : train_loss tensor(0.1940)  val_loss tensor(0.0928)  tmp_train_acc 0.9349349884959067  tmp_test_acc 0.9654126895002807  test_acc 0.9730488489612578
104 : train_loss tensor(0.1670)  val_loss tensor(0.1198)  tmp_train_acc 0.9444058002033282  tmp_test_acc 0.9590117911285795  test_acc 0.9730488489612578
105 : train_loss tensor(0.1748)  val_loss tensor(0.0988)  tmp_train_acc 0.9401252073412167  tmp_test_acc 0.9631667602470522  test_acc 0.9730488489612578
106 : train_loss tensor(0.1840)  val_loss tensor(0.0869)  tmp_train_acc 0.93621916635454  tmp_test_acc 0.9658618753509265  test_acc 0.9730488489612578
107 : train_loss tensor(0.1993)  val_loss tensor(0.0906)  tmp_train_acc 0.9305473808122425  tmp_test_acc 0.9676586187535092  test_acc 0.9730488489612578
108 : train_loss tensor(0.1817)  val_loss tensor(0.0934)  tmp_train_acc 0.9383059553748193  tmp_test_acc 0.9663110612015722  test_acc 0.9730488489612578
109 : train_loss tensor(0.2173)  val_loss tensor(0.1010)  tmp_train_acc 0.9284070843811868  tmp_test_acc 0.9627175743964065  test_acc 0.9730488489612578
110 : train_loss tensor(0.2035)  val_loss tensor(0.0816)  tmp_train_acc 0.9296377548290439  tmp_test_acc 0.9711398090960135  test_acc 0.9730488489612578
111 : train_loss tensor(0.1977)  val_loss tensor(0.1157)  tmp_train_acc 0.9344534217989191  tmp_test_acc 0.959685569904548  test_acc 0.9730488489612578
112 : train_loss tensor(0.1789)  val_loss tensor(0.0988)  tmp_train_acc 0.9375033442131735  tmp_test_acc 0.9617069062324537  test_acc 0.9730488489612578
113 : train_loss tensor(0.1697)  val_loss tensor(0.0986)  tmp_train_acc 0.9430681149339184  tmp_test_acc 0.9670971364402021  test_acc 0.9730488489612578
114 : train_loss tensor(0.2504)  val_loss tensor(0.1197)  tmp_train_acc 0.9167959762427096  tmp_test_acc 0.9568781583380124  test_acc 0.9730488489612578
115 : train_loss tensor(118.5715)  val_loss tensor(139.0409)  tmp_train_acc 0.2214671732034887  tmp_test_acc 0.059629421673217296  test_acc 0.9730488489612578
116 : train_loss tensor(34.3378)  val_loss tensor(25.6218)  tmp_train_acc 0.1882925785221253  tmp_test_acc 0.0  test_acc 0.9730488489612578
117 : train_loss tensor(13.3388)  val_loss tensor(13.4563)  tmp_train_acc 0.15875648777355664  tmp_test_acc 0.051768669286917465  test_acc 0.9730488489612578
118 : train_loss tensor(8.5644)  val_loss tensor(7.3838)  tmp_train_acc 0.1882925785221253  tmp_test_acc 0.0  test_acc 0.9730488489612578
119 : train_loss tensor(2.2878)  val_loss tensor(0.7349)  tmp_train_acc 0.2214671732034887  tmp_test_acc 0.8355979786636721  test_acc 0.9730488489612578
120 : train_loss tensor(1.6651)  val_loss tensor(1.2345)  tmp_train_acc 0.21948739900476216  tmp_test_acc 0.10589556428972488  test_acc 0.9730488489612578
121 : train_loss tensor(1.6419)  val_loss tensor(1.4658)  tmp_train_acc 0.2214671732034887  tmp_test_acc 0.10477259966311062  test_acc 0.9730488489612578
122 : train_loss tensor(1.7220)  val_loss tensor(1.7733)  tmp_train_acc 0.2213601583819359  tmp_test_acc 0.10499719258843346  test_acc 0.9730488489612578
123 : train_loss tensor(1.6562)  val_loss tensor(1.9808)  tmp_train_acc 0.2214671732034887  tmp_test_acc 0.10477259966311062  test_acc 0.9730488489612578
124 : train_loss tensor(1.6553)  val_loss tensor(1.6798)  tmp_train_acc 0.2214671732034887  tmp_test_acc 0.10477259966311062  test_acc 0.9730488489612578
125 : train_loss tensor(1.6081)  val_loss tensor(1.4620)  tmp_train_acc 0.2214671732034887  tmp_test_acc 0.8355979786636721  test_acc 0.9730488489612578
126 : train_loss tensor(1.6051)  val_loss tensor(1.5014)  tmp_train_acc 0.2086253946171545  tmp_test_acc 0.05861875350926446  test_acc 0.9730488489612578
127 : train_loss tensor(1.6066)  val_loss tensor(1.4698)  tmp_train_acc 0.2214671732034887  tmp_test_acc 0.10466030320044918  test_acc 0.9730488489612578
128 : train_loss tensor(1.6114)  val_loss tensor(1.5378)  tmp_train_acc 0.2214671732034887  tmp_test_acc 0.10477259966311062  test_acc 0.9730488489612578
129 : train_loss tensor(1.6007)  val_loss tensor(1.4966)  tmp_train_acc 0.2041307721119375  tmp_test_acc 0.061426165075800114  test_acc 0.9730488489612578
130 : train_loss tensor(1.6129)  val_loss tensor(1.4273)  tmp_train_acc 0.22194873990047623  tmp_test_acc 0.8355979786636721  test_acc 0.9730488489612578
131 : train_loss tensor(1.6034)  val_loss tensor(1.5752)  tmp_train_acc 0.2213066509711595  tmp_test_acc 0.059629421673217296  test_acc 0.9730488489612578
132 : train_loss tensor(1.7612)  val_loss tensor(1.8309)  tmp_train_acc 0.22162769543581787  tmp_test_acc 0.10477259966311062  test_acc 0.9730488489612578
133 : train_loss tensor(1.6208)  val_loss tensor(1.7442)  tmp_train_acc 0.14730590186740863  tmp_test_acc 0.0  test_acc 0.9730488489612578
134 : train_loss tensor(1.6982)  val_loss tensor(1.6397)  tmp_train_acc 0.22119963614960672  tmp_test_acc 0.059629421673217296  test_acc 0.9730488489612578
135 : train_loss tensor(1.6189)  val_loss tensor(1.6735)  tmp_train_acc 0.22184172507892344  tmp_test_acc 0.10477259966311062  test_acc 0.9730488489612578
136 : train_loss tensor(1.6186)  val_loss tensor(1.6338)  tmp_train_acc 0.22184172507892344  tmp_test_acc 0.10477259966311062  test_acc 0.9730488489612578
137 : train_loss tensor(1.6032)  val_loss tensor(1.6130)  tmp_train_acc 0.22392851409920275  tmp_test_acc 0.10477259966311062  test_acc 0.9730488489612578
138 : train_loss tensor(1.6021)  val_loss tensor(1.6079)  tmp_train_acc 0.24238857081705817  tmp_test_acc 0.0591802358225716  test_acc 0.9730488489612578
139 : train_loss tensor(1.5966)  val_loss tensor(1.5785)  tmp_train_acc 0.2293862699983948  tmp_test_acc 0.05929253228523301  test_acc 0.9730488489612578
140 : train_loss tensor(1.5943)  val_loss tensor(1.5575)  tmp_train_acc 0.2284231366044197  tmp_test_acc 0.05940482874789444  test_acc 0.9730488489612578
141 : train_loss tensor(1.5923)  val_loss tensor(1.5409)  tmp_train_acc 0.22655037722724597  tmp_test_acc 0.05951712521055587  test_acc 0.9730488489612578
142 : train_loss tensor(1.5918)  val_loss tensor(1.5330)  tmp_train_acc 0.22585478088715288  tmp_test_acc 0.059629421673217296  test_acc 0.9730488489612578
143 : train_loss tensor(1.5911)  val_loss tensor(1.5300)  tmp_train_acc 0.22601530311948204  tmp_test_acc 0.05940482874789444  test_acc 0.9730488489612578
144 : train_loss tensor(1.5912)  val_loss tensor(1.5271)  tmp_train_acc 0.22424955856386108  tmp_test_acc 0.05940482874789444  test_acc 0.9730488489612578
145 : train_loss tensor(1.5892)  val_loss tensor(1.5244)  tmp_train_acc 0.22644336240569318  tmp_test_acc 0.05951712521055587  test_acc 0.9730488489612578
146 : train_loss tensor(1.5883)  val_loss tensor(1.5223)  tmp_train_acc 0.22606881053025843  tmp_test_acc 0.0591802358225716  test_acc 0.9730488489612578
147 : train_loss tensor(1.3973)  val_loss tensor(1.4349)  tmp_train_acc 0.3326555727968324  tmp_test_acc 0.1111734980348119  test_acc 0.9730488489612578
148 : train_loss tensor(1.2583)  val_loss tensor(1.2347)  tmp_train_acc 0.41853496709294236  tmp_test_acc 0.8256035934868051  test_acc 0.9730488489612578
149 : train_loss tensor(1.0577)  val_loss tensor(0.8224)  tmp_train_acc 0.4674942479533416  tmp_test_acc 0.9189219539584503  test_acc 0.9730488489612578
150 : train_loss tensor(1.2537)  val_loss tensor(0.7585)  tmp_train_acc 0.46471186259296915  tmp_test_acc 0.9267827063447501  test_acc 0.9730488489612578
151 : train_loss tensor(1.0191)  val_loss tensor(0.6302)  tmp_train_acc 0.5693188506608166  tmp_test_acc 0.9502526670409882  test_acc 0.9730488489612578
152 : train_loss tensor(0.9370)  val_loss tensor(0.5632)  tmp_train_acc 0.5629514687784258  tmp_test_acc 0.9457608085345311  test_acc 0.9730488489612578
153 : train_loss tensor(0.9517)  val_loss tensor(0.4998)  tmp_train_acc 0.6048477714163412  tmp_test_acc 0.9526108927568782  test_acc 0.9730488489612578
154 : train_loss tensor(0.9752)  val_loss tensor(0.4656)  tmp_train_acc 0.5755257103108781  tmp_test_acc 0.9468837731611456  test_acc 0.9730488489612578
155 : train_loss tensor(0.9985)  val_loss tensor(0.4969)  tmp_train_acc 0.6494729520038526  tmp_test_acc 0.9389107243121841  test_acc 0.9730488489612578
156 : train_loss tensor(1.1396)  val_loss tensor(0.4224)  tmp_train_acc 0.4009310289475092  tmp_test_acc 0.8891633913531723  test_acc 0.9730488489612578
157 : train_loss tensor(1.1572)  val_loss tensor(0.3713)  tmp_train_acc 0.41976563754079943  tmp_test_acc 0.8802919708029197  test_acc 0.9730488489612578
158 : train_loss tensor(1.1966)  val_loss tensor(0.4955)  tmp_train_acc 0.40467654770185674  tmp_test_acc 0.8886019090398651  test_acc 0.9730488489612578
159 : train_loss tensor(1.4347)  val_loss tensor(0.4230)  tmp_train_acc 0.2795227138958746  tmp_test_acc 0.8348119034250422  test_acc 0.9730488489612578
160 : train_loss tensor(1.7550)  val_loss tensor(0.4380)  tmp_train_acc 0.24747177484081545  tmp_test_acc 0.8346996069623807  test_acc 0.9730488489612578
161 : train_loss tensor(1.7311)  val_loss tensor(0.4469)  tmp_train_acc 0.257905719942212  tmp_test_acc 0.8314430095451995  test_acc 0.9730488489612578
162 : train_loss tensor(1.7208)  val_loss tensor(0.4310)  tmp_train_acc 0.25662154208357857  tmp_test_acc 0.8312184166198766  test_acc 0.9730488489612578
163 : train_loss tensor(1.6331)  val_loss tensor(0.4697)  tmp_train_acc 0.3255925945743485  tmp_test_acc 0.8320044918585064  test_acc 0.9730488489612578
164 : train_loss tensor(1.6475)  val_loss tensor(0.4605)  tmp_train_acc 0.28107442880838995  tmp_test_acc 0.8234699606962381  test_acc 0.9730488489612578
165 : train_loss tensor(1.9426)  val_loss tensor(0.5124)  tmp_train_acc 0.26256086467975814  tmp_test_acc 0.8253790005614823  test_acc 0.9730488489612578
166 : train_loss tensor(2.0312)  val_loss tensor(0.5338)  tmp_train_acc 0.27112205040398096  tmp_test_acc 0.8243683323975295  test_acc 0.9730488489612578
