Namespace(Bern_lr=0.01, Inc1=1, Inc2=2, Inc3=3, Init='PPR', K=10, alpha=0.1, dataset='Photo', device=0, dprate=0.5, dropout=0.0, early_stopping=200, epochs=500, heads=8, hidden=32, lr=0.01, net='TSCGCN', output_heads=1, runs=1, seed=2108550661, train_rate=0.9, val_rate=0.09, weight_decay=0.0005)
---------------------------------------------
0 : train_loss tensor(2.0163)  val_loss tensor(1.8937)  tmp_train_acc 0.30440917107583776  tmp_test_acc 0.44659442724458204  test_acc 0.44659442724458204
30 : train_loss tensor(0.2489)  val_loss tensor(0.3960)  tmp_train_acc 0.946031746031746  tmp_test_acc 0.8978328173374613  test_acc 0.9202786377708978
31 : train_loss tensor(0.2380)  val_loss tensor(0.3467)  tmp_train_acc 0.9502645502645503  tmp_test_acc 0.9202786377708978  test_acc 0.9202786377708978
32 : train_loss tensor(0.2333)  val_loss tensor(0.3540)  tmp_train_acc 0.9530864197530864  tmp_test_acc 0.9218266253869969  test_acc 0.9202786377708978
33 : train_loss tensor(0.2408)  val_loss tensor(0.4002)  tmp_train_acc 0.9492063492063492  tmp_test_acc 0.9024767801857585  test_acc 0.9202786377708978
34 : train_loss tensor(0.2292)  val_loss tensor(0.3150)  tmp_train_acc 0.9523809523809523  tmp_test_acc 0.9295665634674922  test_acc 0.9295665634674922
35 : train_loss tensor(0.2353)  val_loss tensor(0.3792)  tmp_train_acc 0.9474426807760141  tmp_test_acc 0.9009287925696594  test_acc 0.9295665634674922
36 : train_loss tensor(0.2204)  val_loss tensor(0.3220)  tmp_train_acc 0.954320987654321  tmp_test_acc 0.9272445820433437  test_acc 0.9295665634674922
37 : train_loss tensor(0.2177)  val_loss tensor(0.3523)  tmp_train_acc 0.9509700176366843  tmp_test_acc 0.9071207430340558  test_acc 0.9295665634674922
38 : train_loss tensor(0.2131)  val_loss tensor(0.3207)  tmp_train_acc 0.9544973544973545  tmp_test_acc 0.9226006191950464  test_acc 0.9295665634674922
39 : train_loss tensor(0.2109)  val_loss tensor(0.3704)  tmp_train_acc 0.9555555555555556  tmp_test_acc 0.9055727554179567  test_acc 0.9295665634674922
40 : train_loss tensor(0.2067)  val_loss tensor(0.3252)  tmp_train_acc 0.955379188712522  tmp_test_acc 0.9156346749226006  test_acc 0.9295665634674922
41 : train_loss tensor(0.2079)  val_loss tensor(0.3575)  tmp_train_acc 0.955379188712522  tmp_test_acc 0.9071207430340558  test_acc 0.9295665634674922
42 : train_loss tensor(0.2022)  val_loss tensor(0.3329)  tmp_train_acc 0.9557319223985891  tmp_test_acc 0.9117647058823528  test_acc 0.9295665634674922
43 : train_loss tensor(0.2040)  val_loss tensor(0.3588)  tmp_train_acc 0.9552028218694886  tmp_test_acc 0.9094427244582043  test_acc 0.9295665634674922
44 : train_loss tensor(0.2116)  val_loss tensor(0.3619)  tmp_train_acc 0.9516754850088184  tmp_test_acc 0.9001547987616099  test_acc 0.9295665634674922
45 : train_loss tensor(0.1968)  val_loss tensor(0.3420)  tmp_train_acc 0.9597883597883597  tmp_test_acc 0.9148606811145511  test_acc 0.9295665634674922
46 : train_loss tensor(0.1920)  val_loss tensor(0.3230)  tmp_train_acc 0.9596119929453263  tmp_test_acc 0.9187306501547987  test_acc 0.9295665634674922
47 : train_loss tensor(0.1956)  val_loss tensor(0.3408)  tmp_train_acc 0.954673721340388  tmp_test_acc 0.9040247678018576  test_acc 0.9295665634674922
48 : train_loss tensor(0.1898)  val_loss tensor(0.3024)  tmp_train_acc 0.9567901234567902  tmp_test_acc 0.9148606811145511  test_acc 0.9148606811145511
49 : train_loss tensor(0.1911)  val_loss tensor(0.3210)  tmp_train_acc 0.9578483245149911  tmp_test_acc 0.9202786377708978  test_acc 0.9148606811145511
50 : train_loss tensor(0.1854)  val_loss tensor(0.2935)  tmp_train_acc 0.9592592592592593  tmp_test_acc 0.9241486068111455  test_acc 0.9241486068111455
51 : train_loss tensor(0.1889)  val_loss tensor(0.3450)  tmp_train_acc 0.954320987654321  tmp_test_acc 0.9001547987616099  test_acc 0.9241486068111455
52 : train_loss tensor(0.1909)  val_loss tensor(0.3154)  tmp_train_acc 0.9559082892416225  tmp_test_acc 0.9102167182662538  test_acc 0.9241486068111455
53 : train_loss tensor(0.1875)  val_loss tensor(0.3038)  tmp_train_acc 0.9596119929453263  tmp_test_acc 0.923374613003096  test_acc 0.9241486068111455
54 : train_loss tensor(0.1849)  val_loss tensor(0.3213)  tmp_train_acc 0.9564373897707231  tmp_test_acc 0.9117647058823528  test_acc 0.9241486068111455
55 : train_loss tensor(0.1849)  val_loss tensor(0.2769)  tmp_train_acc 0.9557319223985891  tmp_test_acc 0.9226006191950464  test_acc 0.9226006191950464
56 : train_loss tensor(0.1793)  val_loss tensor(0.3204)  tmp_train_acc 0.9580246913580247  tmp_test_acc 0.9156346749226006  test_acc 0.9226006191950464
57 : train_loss tensor(0.1806)  val_loss tensor(0.3120)  tmp_train_acc 0.9557319223985891  tmp_test_acc 0.9156346749226006  test_acc 0.9226006191950464
58 : train_loss tensor(0.1810)  val_loss tensor(0.3216)  tmp_train_acc 0.9576719576719578  tmp_test_acc 0.9140866873065016  test_acc 0.9226006191950464
59 : train_loss tensor(0.1819)  val_loss tensor(0.2841)  tmp_train_acc 0.9578483245149911  tmp_test_acc 0.9179566563467493  test_acc 0.9226006191950464
60 : train_loss tensor(0.1768)  val_loss tensor(0.3224)  tmp_train_acc 0.9596119929453263  tmp_test_acc 0.9241486068111455  test_acc 0.9226006191950464
61 : train_loss tensor(0.1743)  val_loss tensor(0.2950)  tmp_train_acc 0.9585537918871252  tmp_test_acc 0.9109907120743034  test_acc 0.9226006191950464
62 : train_loss tensor(0.1786)  val_loss tensor(0.3340)  tmp_train_acc 0.9571428571428572  tmp_test_acc 0.9009287925696594  test_acc 0.9226006191950464
63 : train_loss tensor(0.1669)  val_loss tensor(0.2861)  tmp_train_acc 0.964021164021164  tmp_test_acc 0.9249226006191951  test_acc 0.9226006191950464
64 : train_loss tensor(0.1734)  val_loss tensor(0.3327)  tmp_train_acc 0.9578483245149911  tmp_test_acc 0.9040247678018576  test_acc 0.9226006191950464
65 : train_loss tensor(0.1719)  val_loss tensor(0.2622)  tmp_train_acc 0.9601410934744268  tmp_test_acc 0.9287925696594427  test_acc 0.9287925696594427
66 : train_loss tensor(0.1685)  val_loss tensor(0.2947)  tmp_train_acc 0.9599647266313933  tmp_test_acc 0.9148606811145511  test_acc 0.9287925696594427
67 : train_loss tensor(0.1661)  val_loss tensor(0.2900)  tmp_train_acc 0.9627865961199294  tmp_test_acc 0.9202786377708978  test_acc 0.9287925696594427
68 : train_loss tensor(0.1678)  val_loss tensor(0.3078)  tmp_train_acc 0.9603174603174603  tmp_test_acc 0.9040247678018576  test_acc 0.9287925696594427
69 : train_loss tensor(0.1641)  val_loss tensor(0.3063)  tmp_train_acc 0.9629629629629629  tmp_test_acc 0.9171826625386997  test_acc 0.9287925696594427
70 : train_loss tensor(0.1717)  val_loss tensor(0.2840)  tmp_train_acc 0.9569664902998236  tmp_test_acc 0.9218266253869969  test_acc 0.9287925696594427
71 : train_loss tensor(0.1754)  val_loss tensor(0.3119)  tmp_train_acc 0.9552028218694886  tmp_test_acc 0.9140866873065016  test_acc 0.9287925696594427
72 : train_loss tensor(0.1688)  val_loss tensor(0.3371)  tmp_train_acc 0.9582010582010582  tmp_test_acc 0.903250773993808  test_acc 0.9287925696594427
73 : train_loss tensor(0.1552)  val_loss tensor(0.2467)  tmp_train_acc 0.9654320987654321  tmp_test_acc 0.9280185758513931  test_acc 0.9280185758513931
74 : train_loss tensor(0.1646)  val_loss tensor(0.2734)  tmp_train_acc 0.9606701940035274  tmp_test_acc 0.9195046439628483  test_acc 0.9280185758513931
75 : train_loss tensor(0.1801)  val_loss tensor(0.3072)  tmp_train_acc 0.9522045855379189  tmp_test_acc 0.9125386996904025  test_acc 0.9280185758513931
76 : train_loss tensor(0.1571)  val_loss tensor(0.2636)  tmp_train_acc 0.9654320987654321  tmp_test_acc 0.9295665634674922  test_acc 0.9280185758513931
77 : train_loss tensor(0.1623)  val_loss tensor(0.3071)  tmp_train_acc 0.9596119929453263  tmp_test_acc 0.9125386996904025  test_acc 0.9280185758513931
78 : train_loss tensor(0.1566)  val_loss tensor(0.2756)  tmp_train_acc 0.964021164021164  tmp_test_acc 0.9195046439628483  test_acc 0.9280185758513931
79 : train_loss tensor(0.1606)  val_loss tensor(0.3158)  tmp_train_acc 0.9603174603174603  tmp_test_acc 0.9078947368421053  test_acc 0.9280185758513931
80 : train_loss tensor(0.1557)  val_loss tensor(0.2842)  tmp_train_acc 0.9624338624338624  tmp_test_acc 0.9179566563467493  test_acc 0.9280185758513931
81 : train_loss tensor(0.1536)  val_loss tensor(0.3047)  tmp_train_acc 0.9634920634920635  tmp_test_acc 0.9086687306501547  test_acc 0.9280185758513931
82 : train_loss tensor(0.1592)  val_loss tensor(0.2809)  tmp_train_acc 0.9615520282186949  tmp_test_acc 0.9179566563467493  test_acc 0.9280185758513931
83 : train_loss tensor(0.1529)  val_loss tensor(0.2940)  tmp_train_acc 0.9650793650793651  tmp_test_acc 0.9195046439628483  test_acc 0.9280185758513931
84 : train_loss tensor(0.1783)  val_loss tensor(0.3718)  tmp_train_acc 0.954673721340388  tmp_test_acc 0.8839009287925698  test_acc 0.9280185758513931
85 : train_loss tensor(0.1521)  val_loss tensor(0.2301)  tmp_train_acc 0.9654320987654321  tmp_test_acc 0.9419504643962848  test_acc 0.9419504643962848
86 : train_loss tensor(0.1560)  val_loss tensor(0.2964)  tmp_train_acc 0.9590828924162258  tmp_test_acc 0.9086687306501547  test_acc 0.9419504643962848
87 : train_loss tensor(0.1461)  val_loss tensor(0.2873)  tmp_train_acc 0.9670194003527337  tmp_test_acc 0.9187306501547987  test_acc 0.9419504643962848
88 : train_loss tensor(0.1458)  val_loss tensor(0.2933)  tmp_train_acc 0.9675485008818342  tmp_test_acc 0.9256965944272446  test_acc 0.9419504643962848
89 : train_loss tensor(0.1625)  val_loss tensor(0.3317)  tmp_train_acc 0.9567901234567902  tmp_test_acc 0.9055727554179567  test_acc 0.9419504643962848
90 : train_loss tensor(0.1480)  val_loss tensor(0.2752)  tmp_train_acc 0.9649029982363315  tmp_test_acc 0.9264705882352942  test_acc 0.9419504643962848
91 : train_loss tensor(0.1441)  val_loss tensor(0.2713)  tmp_train_acc 0.9663139329805996  tmp_test_acc 0.9226006191950464  test_acc 0.9419504643962848
92 : train_loss tensor(0.1577)  val_loss tensor(0.3398)  tmp_train_acc 0.9608465608465608  tmp_test_acc 0.9009287925696594  test_acc 0.9419504643962848
93 : train_loss tensor(0.1445)  val_loss tensor(0.2835)  tmp_train_acc 0.9689594356261023  tmp_test_acc 0.9210526315789473  test_acc 0.9419504643962848
94 : train_loss tensor(0.1525)  val_loss tensor(0.2885)  tmp_train_acc 0.9611992945326279  tmp_test_acc 0.913312693498452  test_acc 0.9419504643962848
95 : train_loss tensor(0.1578)  val_loss tensor(0.2626)  tmp_train_acc 0.9583774250440917  tmp_test_acc 0.9210526315789473  test_acc 0.9419504643962848
96 : train_loss tensor(0.1561)  val_loss tensor(0.3141)  tmp_train_acc 0.9596119929453263  tmp_test_acc 0.913312693498452  test_acc 0.9419504643962848
97 : train_loss tensor(0.1473)  val_loss tensor(0.2087)  tmp_train_acc 0.9670194003527337  tmp_test_acc 0.9473684210526315  test_acc 0.9473684210526315
98 : train_loss tensor(0.1573)  val_loss tensor(0.3084)  tmp_train_acc 0.9596119929453263  tmp_test_acc 0.9047987616099071  test_acc 0.9473684210526315
99 : train_loss tensor(0.1482)  val_loss tensor(0.2708)  tmp_train_acc 0.9631393298059965  tmp_test_acc 0.9249226006191951  test_acc 0.9473684210526315
100 : train_loss tensor(0.1558)  val_loss tensor(0.3447)  tmp_train_acc 0.9604938271604938  tmp_test_acc 0.9047987616099071  test_acc 0.9473684210526315
101 : train_loss tensor(0.1373)  val_loss tensor(0.2836)  tmp_train_acc 0.9689594356261023  tmp_test_acc 0.9187306501547987  test_acc 0.9473684210526315
102 : train_loss tensor(0.1389)  val_loss tensor(0.3059)  tmp_train_acc 0.9659611992945326  tmp_test_acc 0.913312693498452  test_acc 0.9473684210526315
103 : train_loss tensor(0.1386)  val_loss tensor(0.2959)  tmp_train_acc 0.9661375661375662  tmp_test_acc 0.9195046439628483  test_acc 0.9473684210526315
104 : train_loss tensor(0.1391)  val_loss tensor(0.2618)  tmp_train_acc 0.9680776014109348  tmp_test_acc 0.9249226006191951  test_acc 0.9473684210526315
105 : train_loss tensor(0.1634)  val_loss tensor(0.3301)  tmp_train_acc 0.9562610229276896  tmp_test_acc 0.9024767801857585  test_acc 0.9473684210526315
106 : train_loss tensor(0.1404)  val_loss tensor(0.2637)  tmp_train_acc 0.9668430335097001  tmp_test_acc 0.9210526315789473  test_acc 0.9473684210526315
107 : train_loss tensor(0.1447)  val_loss tensor(0.2894)  tmp_train_acc 0.9650793650793651  tmp_test_acc 0.913312693498452  test_acc 0.9473684210526315
108 : train_loss tensor(0.1364)  val_loss tensor(0.2732)  tmp_train_acc 0.971252204585538  tmp_test_acc 0.9241486068111455  test_acc 0.9473684210526315
109 : train_loss tensor(0.1371)  val_loss tensor(0.2845)  tmp_train_acc 0.9671957671957672  tmp_test_acc 0.913312693498452  test_acc 0.9473684210526315
110 : train_loss tensor(0.1468)  val_loss tensor(0.3508)  tmp_train_acc 0.9620811287477954  tmp_test_acc 0.8962848297213623  test_acc 0.9473684210526315
111 : train_loss tensor(0.1332)  val_loss tensor(0.2751)  tmp_train_acc 0.9694885361552028  tmp_test_acc 0.9226006191950464  test_acc 0.9473684210526315
112 : train_loss tensor(0.1395)  val_loss tensor(0.2951)  tmp_train_acc 0.9675485008818342  tmp_test_acc 0.9210526315789473  test_acc 0.9473684210526315
113 : train_loss tensor(0.1339)  val_loss tensor(0.2474)  tmp_train_acc 0.9670194003527337  tmp_test_acc 0.93343653250774  test_acc 0.9473684210526315
114 : train_loss tensor(0.1517)  val_loss tensor(0.3135)  tmp_train_acc 0.9592592592592593  tmp_test_acc 0.9086687306501547  test_acc 0.9473684210526315
115 : train_loss tensor(0.1425)  val_loss tensor(0.2963)  tmp_train_acc 0.9641975308641976  tmp_test_acc 0.9055727554179567  test_acc 0.9473684210526315
116 : train_loss tensor(0.1328)  val_loss tensor(0.2468)  tmp_train_acc 0.9693121693121693  tmp_test_acc 0.9342105263157895  test_acc 0.9473684210526315
117 : train_loss tensor(0.1474)  val_loss tensor(0.3478)  tmp_train_acc 0.9624338624338624  tmp_test_acc 0.8970588235294118  test_acc 0.9473684210526315
118 : train_loss tensor(0.1365)  val_loss tensor(0.3168)  tmp_train_acc 0.9686067019400353  tmp_test_acc 0.9094427244582043  test_acc 0.9473684210526315
119 : train_loss tensor(0.1388)  val_loss tensor(0.2353)  tmp_train_acc 0.9654320987654321  tmp_test_acc 0.93343653250774  test_acc 0.9473684210526315
120 : train_loss tensor(0.1496)  val_loss tensor(0.3184)  tmp_train_acc 0.9603174603174603  tmp_test_acc 0.9086687306501547  test_acc 0.9473684210526315
121 : train_loss tensor(0.1317)  val_loss tensor(0.2836)  tmp_train_acc 0.9754850088183421  tmp_test_acc 0.9210526315789473  test_acc 0.9473684210526315
122 : train_loss tensor(0.1473)  val_loss tensor(0.3039)  tmp_train_acc 0.9610229276895944  tmp_test_acc 0.9086687306501547  test_acc 0.9473684210526315
123 : train_loss tensor(0.1395)  val_loss tensor(0.2929)  tmp_train_acc 0.9629629629629629  tmp_test_acc 0.9094427244582043  test_acc 0.9473684210526315
124 : train_loss tensor(0.1337)  val_loss tensor(0.2908)  tmp_train_acc 0.9679012345679012  tmp_test_acc 0.9156346749226006  test_acc 0.9473684210526315
125 : train_loss tensor(0.1288)  val_loss tensor(0.2836)  tmp_train_acc 0.9698412698412698  tmp_test_acc 0.9164086687306502  test_acc 0.9473684210526315
126 : train_loss tensor(0.1381)  val_loss tensor(0.3027)  tmp_train_acc 0.964021164021164  tmp_test_acc 0.9094427244582043  test_acc 0.9473684210526315
127 : train_loss tensor(0.1350)  val_loss tensor(0.2948)  tmp_train_acc 0.9649029982363315  tmp_test_acc 0.9140866873065016  test_acc 0.9473684210526315
128 : train_loss tensor(0.1354)  val_loss tensor(0.2726)  tmp_train_acc 0.9654320987654321  tmp_test_acc 0.9164086687306502  test_acc 0.9473684210526315
129 : train_loss tensor(0.1280)  val_loss tensor(0.2514)  tmp_train_acc 0.9679012345679012  tmp_test_acc 0.9357585139318886  test_acc 0.9473684210526315
130 : train_loss tensor(0.1439)  val_loss tensor(0.3108)  tmp_train_acc 0.9613756613756613  tmp_test_acc 0.9078947368421053  test_acc 0.9473684210526315
131 : train_loss tensor(0.1250)  val_loss tensor(0.2927)  tmp_train_acc 0.9731922398589066  tmp_test_acc 0.9156346749226006  test_acc 0.9473684210526315
132 : train_loss tensor(0.1253)  val_loss tensor(0.2645)  tmp_train_acc 0.971252204585538  tmp_test_acc 0.9226006191950464  test_acc 0.9473684210526315
133 : train_loss tensor(0.1308)  val_loss tensor(0.2866)  tmp_train_acc 0.9661375661375662  tmp_test_acc 0.913312693498452  test_acc 0.9473684210526315
134 : train_loss tensor(0.1274)  val_loss tensor(0.3121)  tmp_train_acc 0.9735449735449735  tmp_test_acc 0.9071207430340558  test_acc 0.9473684210526315
135 : train_loss tensor(0.1266)  val_loss tensor(0.2969)  tmp_train_acc 0.9708994708994709  tmp_test_acc 0.9109907120743034  test_acc 0.9473684210526315
136 : train_loss tensor(0.1335)  val_loss tensor(0.2640)  tmp_train_acc 0.9654320987654321  tmp_test_acc 0.9264705882352942  test_acc 0.9473684210526315
137 : train_loss tensor(0.1316)  val_loss tensor(0.2539)  tmp_train_acc 0.9668430335097001  tmp_test_acc 0.9156346749226006  test_acc 0.9473684210526315
138 : train_loss tensor(0.1380)  val_loss tensor(0.3176)  tmp_train_acc 0.963668430335097  tmp_test_acc 0.9071207430340558  test_acc 0.9473684210526315
139 : train_loss tensor(0.1274)  val_loss tensor(0.2591)  tmp_train_acc 0.9671957671957672  tmp_test_acc 0.9311145510835913  test_acc 0.9473684210526315
140 : train_loss tensor(0.1404)  val_loss tensor(0.3548)  tmp_train_acc 0.9657848324514992  tmp_test_acc 0.8885448916408669  test_acc 0.9473684210526315
141 : train_loss tensor(0.1231)  val_loss tensor(0.2461)  tmp_train_acc 0.9717813051146384  tmp_test_acc 0.9295665634674922  test_acc 0.9473684210526315
142 : train_loss tensor(0.1438)  val_loss tensor(0.3213)  tmp_train_acc 0.9585537918871252  tmp_test_acc 0.8962848297213623  test_acc 0.9473684210526315
143 : train_loss tensor(0.1199)  val_loss tensor(0.2767)  tmp_train_acc 0.9737213403880071  tmp_test_acc 0.9171826625386997  test_acc 0.9473684210526315
144 : train_loss tensor(0.1224)  val_loss tensor(0.2570)  tmp_train_acc 0.9679012345679012  tmp_test_acc 0.9287925696594427  test_acc 0.9473684210526315
145 : train_loss tensor(0.1316)  val_loss tensor(0.2949)  tmp_train_acc 0.9661375661375662  tmp_test_acc 0.9164086687306502  test_acc 0.9473684210526315
146 : train_loss tensor(0.1217)  val_loss tensor(0.2626)  tmp_train_acc 0.9731922398589066  tmp_test_acc 0.923374613003096  test_acc 0.9473684210526315
147 : train_loss tensor(0.1260)  val_loss tensor(0.2593)  tmp_train_acc 0.9675485008818342  tmp_test_acc 0.9264705882352942  test_acc 0.9473684210526315
148 : train_loss tensor(0.1404)  val_loss tensor(0.3462)  tmp_train_acc 0.963668430335097  tmp_test_acc 0.8885448916408669  test_acc 0.9473684210526315
149 : train_loss tensor(0.1262)  val_loss tensor(0.3201)  tmp_train_acc 0.971252204585538  tmp_test_acc 0.9109907120743034  test_acc 0.9473684210526315
150 : train_loss tensor(0.1215)  val_loss tensor(0.2077)  tmp_train_acc 0.972663139329806  tmp_test_acc 0.945046439628483  test_acc 0.945046439628483
151 : train_loss tensor(0.1519)  val_loss tensor(0.3697)  tmp_train_acc 0.9601410934744268  tmp_test_acc 0.878482972136223  test_acc 0.945046439628483
152 : train_loss tensor(0.1228)  val_loss tensor(0.2386)  tmp_train_acc 0.9710758377425044  tmp_test_acc 0.9326625386996904  test_acc 0.945046439628483
153 : train_loss tensor(0.1248)  val_loss tensor(0.2768)  tmp_train_acc 0.9677248677248678  tmp_test_acc 0.9156346749226006  test_acc 0.945046439628483
154 : train_loss tensor(0.1277)  val_loss tensor(0.2805)  tmp_train_acc 0.9661375661375662  tmp_test_acc 0.9078947368421053  test_acc 0.945046439628483
155 : train_loss tensor(0.1264)  val_loss tensor(0.2308)  tmp_train_acc 0.9694885361552028  tmp_test_acc 0.934984520123839  test_acc 0.945046439628483
156 : train_loss tensor(0.1264)  val_loss tensor(0.3360)  tmp_train_acc 0.9719576719576719  tmp_test_acc 0.9009287925696594  test_acc 0.945046439628483
157 : train_loss tensor(0.1182)  val_loss tensor(0.2730)  tmp_train_acc 0.971252204585538  tmp_test_acc 0.9078947368421053  test_acc 0.945046439628483
158 : train_loss tensor(0.1267)  val_loss tensor(0.2962)  tmp_train_acc 0.9673721340388008  tmp_test_acc 0.9171826625386997  test_acc 0.945046439628483
159 : train_loss tensor(0.1206)  val_loss tensor(0.2769)  tmp_train_acc 0.9728395061728395  tmp_test_acc 0.9148606811145511  test_acc 0.945046439628483
160 : train_loss tensor(0.1303)  val_loss tensor(0.3414)  tmp_train_acc 0.9671957671957672  tmp_test_acc 0.8978328173374613  test_acc 0.945046439628483
161 : train_loss tensor(0.1255)  val_loss tensor(0.2095)  tmp_train_acc 0.9710758377425044  tmp_test_acc 0.9427244582043344  test_acc 0.945046439628483
162 : train_loss tensor(0.1322)  val_loss tensor(0.3293)  tmp_train_acc 0.9668430335097001  tmp_test_acc 0.9001547987616099  test_acc 0.945046439628483
163 : train_loss tensor(0.1188)  val_loss tensor(0.2906)  tmp_train_acc 0.9723104056437389  tmp_test_acc 0.9140866873065016  test_acc 0.945046439628483
164 : train_loss tensor(0.1328)  val_loss tensor(0.2859)  tmp_train_acc 0.964373897707231  tmp_test_acc 0.9125386996904025  test_acc 0.945046439628483
165 : train_loss tensor(0.1162)  val_loss tensor(0.2816)  tmp_train_acc 0.9738977072310405  tmp_test_acc 0.9109907120743034  test_acc 0.945046439628483
166 : train_loss tensor(0.1202)  val_loss tensor(0.2789)  tmp_train_acc 0.9701940035273369  tmp_test_acc 0.9210526315789473  test_acc 0.945046439628483
